"start time", 224
"stop time", 266
"Time (s)","BCG","ECG ch1","ECG ch2"
25.364419,,16146815,13184554
25.365405,4287340846,16146927,13183579
25.366390,,16147492,13181494
25.367375,,16147742,13181800
25.368331,,16147875,13184555
25.369316,,16148336,13185304
25.370301,,16148332,13183341
25.371287,,16147753,13182998
25.372242,,16147260,13185605
25.373227,4287340794,16148763,13186850
25.374213,,16152962,13184494
25.375168,,16154581,13183710
25.376153,,16152407,13183906
25.377139,,16149246,13184055
25.378124,,16146858,13183896
25.379080,,16146142,13184949
25.380065,,16148197,13185558
25.381050,4287340889,16147399,13185379
25.382035,,16145716,13186346
25.382991,,16147055,13185405
25.383976,,16149975,13183562
25.384961,,16152550,13184182
25.385917,,16151735,13182868
25.386902,,16146824,13181242
25.389828,4287341090,16152808,13184135
25.390814,,16158383,13182699
25.391799,,16155705,13181762
25.392784,,16150459,13181310
25.393740,,16146502,13182319
25.394725,,16146040,13182634
25.395710,,16149877,13183801
25.396666,,16150444,13184575
25.397651,4287341308,16148962,13183238
25.398636,,16147630,13181970
25.399622,,16148602,13183627
25.400577,,16148382,13188577
25.401562,,16145478,13189397
25.402548,,16144395,13185682
25.403503,,16147732,13184115
25.404488,,16149323,13184367
25.405474,4287341525,16147807,13183905
25.406459,,16146795,13183570
25.407414,,16148736,13184164
25.408400,,16149390,13185036
25.409385,,16146315,13185980
25.410370,,16142209,13184977
25.411326,,16139485,13182821
25.412311,,16139718,13180475
25.413296,4287341743,16142874,13181739
25.414252,,16147476,13184479
25.415237,,16149134,13185347
25.416222,,16147338,13184519
25.417208,,16147956,13185204
25.418163,,16148344,13186143
25.419148,,16144929,13185833
25.420134,,16141270,13183732
25.421119,4287341893,16140073,13182821
25.422074,,16141312,13183584
25.423060,,16143187,13181837
25.424045,,16147055,13182080
25.425000,,16149270,13184025
25.425986,,16146728,13186450
25.426971,,16143033,13185672
25.429897,4287341787,16143375,13181029
25.430882,,16146594,13181610
25.431868,,16146943,13183777
25.432823,,16145223,13186164
25.433808,,16148744,13186979
25.434794,,16151270,13187279
25.435779,,16149092,13186302
25.436734,,16147394,13184201
25.437720,4287341592,16143769,13181666
25.438705,,16141369,13180463
25.439661,,16144184,13182432
25.440646,,16147642,13184215
25.441631,,16145201,13182039
25.442616,,16144988,13181627
25.443572,,16147805,13183559
25.444557,,16149381,13186919
25.445542,4287341405,16150217,13189285
25.446498,,16148341,13188724
25.447483,,16148619,13187432
25.448468,,16154624,13186754
25.449454,,16158472,13186285
25.450409,,16152466,13184480
25.451395,,16150163,13182904
25.452380,,16151067,13184462
25.453365,4287341190,16148105,13186428
25.454321,,16147038,13188866
25.455306,,16149574,13189578
25.456291,,16149616,13187389
25.457247,,16144348,13185460
25.458232,,16140309,13184202
25.459217,,16140097,13185887
25.460203,,16142147,13188821
25.461158,,16142784,13188195
25.462143,4287340999,16142114,13187319
25.463129,,16146292,13187305
25.464114,,16149400,13188579
25.465069,,16145598,13188070
25.466055,,16147444,13185340
25.467040,,16152014,13185574
25.467995,,16152693,13187476
25.470951,4287340839,16152563,13191620
25.471907,,16151581,13192154
25.472892,,16147947,13192599
25.473877,,16146532,13192233
25.474863,,16145560,13191904
25.475818,,16146503,13191416
25.476803,,16146862,13189981
25.477789,4287340816,16144380,13189330
25.478744,,16145035,13189769
25.479729,,16148117,13189572
25.480715,,16146194,13189120
25.481700,,16145872,13188275
25.482655,,16145344,13186797
25.483641,,16138694,13187485
25.484626,,16138694,13187954
25.485611,4287340860,16143095,13187370
25.486567,,16143964,13187124
25.487552,,16145024,13186899
25.488537,,16148857,13188742
25.489493,,16148899,13190349
25.490478,,16150638,13191262
25.491463,,16150517,13192457
25.492449,,16148397,13192777
25.493404,,16149446,13191212
25.494389,4287340905,16149312,13188058
25.495375,,16148528,13188015
25.496360,,16151300,13190865
25.497315,,16151563,13192069
25.498301,,16148494,13192957
25.499286,,16145790,13191201
25.500242,,16144214,13186260
25.501227,,16145729,13183773
25.502212,4287341000,16148055,13187739
25.503197,,16147246,13191603
25.504153,,16147245,13191260
25.505138,,16149039,13189507
25.506123,,16147140,13189036
25.507109,,16145567,13188219
25.508064,,16150572,13188195
25.510990,4287341111,16143722,13191735
25.511976,,16146480,13190775
25.512961,,16155780,13189181
25.513946,,16157053,13189661
25.514902,,16155592,13189866
25.515887,,16154556,13189779
25.516872,,16151685,13190677
25.517857,,16151782,13190906
25.518813,4287341126,16153412,13191314
25.519798,,16152209,13192352
25.520784,,16151363,13192737
25.521739,,16149821,13191709
25.522724,,16148793,13192731
25.523710,,16149719,13192639
25.524695,,16152060,13190013
25.525650,,16154873,13189909
25.526636,4287341048,16156991,13191450
25.527621,,16154185,13190485
25.528576,,16148063,13187323
25.529562,,16148607,13186981
25.530547,,16152248,13189542
25.531532,,16151774,13191156
25.532488,,16145737,13193035
25.533473,,16144442,13192764
25.534458,4287340892,16147991,13190889
25.535444,,16150374,13191432
25.536399,,16154635,13192132
25.537384,,16155987,13192712
25.538370,,16158630,13194859
25.539355,,16159015,13195091
25.540310,,16156349,13194254
25.541296,,16149298,13194582
25.542281,4287340830,16148222,13192072
25.543236,,16147205,13189014
25.544222,,16147929,13187011
25.545207,,16154097,13184989
25.546192,,16155259,13185720
25.547148,,16150349,13189824
25.548133,,16141427,13193127
25.551059,4287340852,16148036,13192032
25.552044,,16151521,13194185
25.553030,,16154054,13195551
25.553985,,16156034,13195138
25.554970,,16154974,13193072
25.555956,,16152092,13192841
25.556941,,16147211,13195552
25.557896,,16150813,13197213
25.558882,4287340875,16154455,13196342
25.559867,,16153115,13194875
25.560852,,16150357,13192987
25.561808,,16151583,13192015
25.562793,,16151799,13190627
25.563778,,16151583,13191279
25.564734,,16150635,13193140
25.565719,,16148748,13192960
25.566704,4287340804,16145739,13193110
25.567690,,16143505,13193780
25.568645,,16139650,13193884
25.569630,,16135822,13193932
25.570616,,16136140,13192885
25.571571,,16135809,13192870
25.572557,,16133749,13195554
25.573542,,16134285,13194501
25.574527,4287340579,16141894,13189002
25.575483,,16146713,13186676
25.576468,,16144932,13186704
25.577453,,16143296,13187947
25.578438,,16144175,13188732
25.579394,,16143985,13187290
25.580379,,16145689,13186627
25.581365,,16149560,13189385
25.582320,,16151112,13194920
25.583305,4287340401,16157229,13198842
25.584291,,16163139,13199873
25.585276,,16164290,13197432
25.586231,,16164776,13194484
25.587217,,16165288,13193234
25.588202,,16164940,13193060
25.589187,,16166835,13192558
25.592113,4287340320,16179042,13191869
25.593069,,16177289,13189327
25.594054,,16176046,13187110
25.595039,,16175340,13185009
25.596025,,16175243,13183150
25.596980,,16175490,13183665
25.597965,,16173954,13188041
25.598951,4287340280,16169951,13194272
25.599936,,16166789,13198762
25.600891,,16166244,13200947
25.601877,,16165857,13198650
25.602862,,16165064,13194580
25.603817,,16166598,13194486
25.604803,,16169094,13195961
25.605788,,16168447,13196652
25.606773,4287340191,16167353,13195344
25.607729,,16167099,13192677
25.608714,,16165048,13192269
25.609699,,16162381,13192627
25.610685,,16161193,13193909
25.611640,,16159308,13192170
25.612625,,16155644,13189899
25.613611,,16152950,13189549
25.614566,,16156370,13190722
25.615551,4287340185,16157227,13192733
25.616537,,16157776,13195087
25.617522,,16155271,13195319
25.618477,,16151024,13195527
25.619463,,16150174,13195435
25.620448,,16154349,13194186
25.621433,,16157167,13193739
25.622389,,16157177,13195243
25.623374,4287340436,16158192,13195298
25.624359,,16161828,13193139
25.625345,,16168000,13192068
25.626300,,16165237,13191922
25.627285,,16153399,13192563
25.628271,,16145528,13193370
25.629226,,16146578,13193670
25.632182,4287340813,16153128,13195120
25.633138,,16153402,13195228
25.634123,,16153012,13195327
25.635108,,16150060,13194655
25.636064,,16148329,13194819
25.637049,,16151849,13195794
25.638034,,16158882,13195732
25.639019,4287341191,16159732,13194763
25.639975,,16155427,13194402
25.640960,,16153286,13195074
25.641946,,16156459,13196024
25.642931,,16158893,13197208
25.643886,,16161006,13198294
25.644872,,16163748,13197042
25.645857,,16159328,13194272
25.646812,,16152965,13193945
25.647798,4287341635,16150513,13196546
25.648783,,16153020,13198594
25.649768,,16155672,13198811
25.650724,,16161338,13197360
25.651709,,16164113,13196837
25.652694,,16160751,13198247
25.653680,,16157109,13199234
25.654635,,16159304,13198192
25.655620,4287342170,16153601,13197565
25.656606,,16147662,13198590
25.657561,,16150408,13199420
25.658546,,16156324,13199825
25.659532,,16158425,13200213
25.660517,,16157501,13199891
25.661472,,16154877,13200635
25.662458,,16154441,13202065
25.663443,4287342591,16153615,13202007
25.664428,,16152001,13200016
25.665384,,16150059,13198561
25.666369,,16153782,13199136
25.667354,,16156529,13198050
25.668310,,16152358,13192953
25.669295,,16148260,13190884
25.670280,,16148578,13194959
25.673206,4287342617,16148253,13199924
25.674192,,16149720,13201530
25.675177,,16151649,13202960
25.676132,,16152488,13201042
25.677118,,16151815,13198492
25.678103,,16148849,13198240
25.679058,,16147273,13200460
25.680044,4287342128,16149795,13201950
25.681029,,16152307,13201205
25.682014,,16152874,13200139
25.682970,,16152688,13200674
25.683955,,16151062,13198218
25.684940,,16150421,13195044
25.685926,,16152201,13195367
25.686881,,16155545,13199881
25.687866,4287341308,16154094,13203392
25.688852,,16154284,13201655
25.689807,,16152564,13199314
25.690792,,16150652,13199087
25.691778,,16151087,13199345
25.692763,,16152195,13200124
25.693719,,16154504,13199805
25.694704,,16153445,13198555
25.695689,4287340467,16151791,13195977
25.696674,,16149411,13194889
25.697630,,16148675,13193825
25.698615,,16149961,13193464
25.699600,,16149619,13194822
25.700556,,16145362,13196562
25.701541,,16145329,13198154
25.702527,,16149626,13197724
25.703512,4287339992,16151569,13198037
25.704467,,16149563,13197679
25.705453,,16149498,13199156
25.706438,,16153877,13203255
25.707423,,16155077,13201931
25.708379,,16151231,13198154
25.709364,,16151819,13198239
25.710349,,16156057,13201094
25.713275,4287340006,16159084,13198014
25.714261,,16158252,13196314
25.715216,,16155390,13195017
25.716201,,16153323,13196867
25.717187,,16154169,13198377
25.718172,,16155544,13197517
25.719127,,16156440,13198367
25.720113,4287340372,16156463,13200814
25.721098,,16154502,13202714
25.722053,,16151817,13203969
25.723039,,16148980,13202865
25.724024,,16147498,13201248
25.725009,,16151134,13200449
25.725965,,16152675,13200422
25.726950,,16148150,13201279
25.727935,4287340721,16147790,13201966
25.728921,,16149359,13202968
25.729876,,16149121,13201280
25.730861,,16149009,13199559
25.731847,,16151507,13202525
25.732802,,16154271,13203725
25.733787,,16154202,13201817
25.734773,,16153582,13200319
25.735758,4287340891,16154452,13199719
25.736713,,16155386,13201713
25.737699,,16156810,13204224
25.738684,,16152639,13204847
25.739669,,16152902,13204193
25.740625,,16151999,13203836
25.741610,,16146782,13205565
25.742595,,16146387,13206840
25.743551,,16150339,13206860
25.744536,4287341074,16152239,13205661
25.745521,,16150826,13202931
25.746507,,16148057,13201799
25.747462,,16146644,13201970
25.748447,,16147529,13201190
25.749433,,16153491,13201572
25.750388,,16157138,13200909
25.753344,4287341191,16154389,13206747
25.754300,,16150670,13207449
25.755285,,16147811,13208334
25.756270,,16145637,13207280
25.757255,,16145595,13204633
25.758211,,16147712,13201346
25.759196,,16154747,13199168
25.760181,4287341205,16158933,13199370
25.761167,,16155327,13200659
25.762122,,16151882,13200705
25.763108,,16151234,13200595
25.764093,,16148366,13202324
25.765048,,16147437,13204435
25.766034,,16149388,13204745
25.767019,,16152114,13204925
25.768004,4287341194,16151105,13204400
25.768960,,16149626,13203327
25.769945,,16149752,13204306
25.770930,,16151563,13208365
25.771886,,16149307,13207809
25.772871,,16147326,13203583
25.773856,,16148475,13204400
25.774842,,16148359,13208410
25.775797,,16147634,13211280
25.776782,4287341163,16147730,13211820
25.777768,,16146906,13207061
25.778753,,16147799,13201549
25.779708,,16149808,13200752
25.780694,,16154982,13199849
25.781679,,16154620,13197040
25.782664,,16152391,13198117
25.783620,,16154728,13202217
25.784605,4287341097,16154610,13203030
25.785590,,16152883,13203199
25.786546,,16154812,13202621
25.787531,,16155203,13201553
25.788516,,16152792,13202315
25.789502,,16153284,13204675
25.790457,,16159334,13204381
25.791442,,16159521,13202108
25.794368,4287340908,16147137,13204342
25.795354,,16148514,13205590
25.796339,,16148954,13207355
25.797294,,16147147,13208017
25.798280,,16148008,13207460
25.799265,,16150299,13206622
25.800250,,16149887,13205480
25.801206,4287340669,16147505,13202965
25.802191,,16147676,13202407
25.803176,,16147815,13202412
25.804132,,16150235,13201546
25.805117,,16151005,13202481
25.806102,,16151216,13202498
25.807088,,16152765,13199194
25.808043,,16154582,13199177
25.809028,4287340415,16156148,13201032
25.810014,,16156480,13202787
25.810999,,16154577,13205279
25.811954,,16154617,13204819
25.812940,,16157334,13204124
25.813925,,16161107,13207064
25.814881,,16161387,13208950
25.815866,,16155808,13208860
25.816851,4287340187,16148929,13207802
25.817836,,16144630,13205825
25.818792,,16148200,13205798
25.819777,,16154811,13207194
25.820762,,16154521,13206599
25.821748,,16150379,13205810
25.822703,,16148865,13204836
25.823689,,16150710,13202152
25.824674,4287339984,16152394,13200112
25.825629,,16158465,13201741
25.826615,,16161228,13204473
25.827600,,16152400,13205449
25.828585,,16145135,13205300
25.829541,,16146323,13205370
25.830526,,16146585,13204752
25.831511,,16144783,13204051
25.835602,4287339825,16151966,13207886
25.836557,,16152338,13208146
25.837542,,16152472,13207189
25.838528,,16151188,13206556
25.839483,,16148770,13207313
25.840468,,16148445,13206933
25.841454,4287339950,16151860,13203227
25.842439,,16155185,13200861
25.843395,,16155329,13203608
25.844380,,16154294,13208059
25.845365,,16154322,13208175
25.846350,,16153014,13205749
25.847306,,16154033,13203440
25.848291,,16155420,13203155
25.849276,4287340103,16151622,13205048
25.850232,,16151751,13206264
25.851217,,16153490,13206732
25.852202,,16151730,13207019
25.853188,,16149459,13207944
25.854143,,16148181,13207862
25.855129,,16151875,13208784
25.856114,,16156039,13208127
25.857099,,16156312,13204761
25.858055,4287340041,16155397,13203009
25.859040,,16155377,13203957
25.860025,,16152970,13207814
25.860981,,16151322,13209587
25.861966,,16154058,13206733
25.862951,,16155034,13205632
25.863937,,16153940,13204598
25.864892,,16154675,13201134
25.865877,4287339749,16154195,13200795
25.866863,,16150661,13203544
25.867848,,16146221,13205917
25.868803,,16149197,13207661
25.869789,,16156234,13205820
25.870774,,16161747,13204195
25.871729,,16158404,13204302
25.872715,,16153966,13204455
25.875641,4287339367,16158000,13204784
25.876626,,16155769,13203201
25.877611,,16152785,13203700
25.878597,,16146909,13205727
25.879552,,16144866,13205762
25.880537,,16148895,13205368
25.881523,4287339165,16151814,13203492
25.882478,,16153157,13202442
25.883463,,16150537,13204748
25.884449,,16149661,13206875
25.885434,,16152592,13206908
25.886389,,16153617,13206980
25.887375,,16151310,13207195
25.888360,,16148797,13207365
25.889345,,16148025,13207087
25.890301,4287339190,16150987,13207303
25.891286,,16151392,13209359
25.892271,,16153168,13211310
25.893227,,16153167,13211089
25.894212,,16152966,13210475
25.895197,,16156070,13209309
25.896183,,16154121,13206200
25.897138,,16151686,13205919
25.898123,4287339259,16149845,13207411
25.899109,,16151703,13209040
25.900094,,16155909,13209369
25.901049,,16152732,13206875
25.902035,,16149424,13205665
25.903020,,16152243,13207360
